Fight Night Title,date,location,Fighter A,Fighter A ID,Fighter B,Fighter B ID,Division,Outcome Method,Outcome Round,Outcome Time,Outcome Format,Referee,Outcome Detail,Fighter A Round 1 KD,Fighter A Round 1 SIG STR Landed,Fighter A Round 1 SIG STR Attempted,Fighter A Round 1 SIG STR %,Fighter A Round 1 TOTAL STR Landed,Fighter A Round 1 TOTAL STR Attempted,Fighter A Round 1 TD Landed,Fighter A Round 1 Attempted,Fighter A Round 1 TD %,Fighter A Round 1 SUB ATT,Fighter A Round 1 REV,Fighter A Round 1 CTRL,Fighter A Round 2 KD,Fighter A Round 2 SIG STR Landed,Fighter A Round 2 SIG STR Attempted,Fighter A Round 2 SIG STR %,Fighter A Round 2 TOTAL STR Landed,Fighter A Round 2 TOTAL STR Attempted,Fighter A Round 2 TD Landed,Fighter A Round 2 Attempted,Fighter A Round 2 TD %,Fighter A Round 2 SUB ATT,Fighter A Round 2 REV,Fighter A Round 2 CTRL,Fighter A Round 3 KD,Fighter A Round 3 SIG STR Landed,Fighter A Round 3 SIG STR Attempted,Fighter A Round 3 SIG STR %,Fighter A Round 3 TOTAL STR Landed,Fighter A Round 3 TOTAL STR Attempted,Fighter A Round 3 TD Landed,Fighter A Round 3 Attempted,Fighter A Round 3 TD %,Fighter A Round 3 SUB ATT,Fighter A Round 3 REV,Fighter A Round 3 CTRL,Fighter A Round 4 KD,Fighter A Round 4 SIG STR Landed,Fighter A Round 4 SIG STR Attempted,Fighter A Round 4 SIG STR %,Fighter A Round 4 TOTAL STR Landed,Fighter A Round 4 TOTAL STR Attempted,Fighter A Round 4 TD Landed,Fighter A Round 4 Attempted,Fighter A Round 4 TD %,Fighter A Round 4 SUB ATT,Fighter A Round 4 REV,Fighter A Round 4 CTRL,Fighter A Round 5 KD,Fighter A Round 5 SIG STR Landed,Fighter A Round 5 SIG STR Attempted,Fighter A Round 5 SIG STR %,Fighter A Round 5 TOTAL STR Landed,Fighter A Round 5 TOTAL STR Attempted,Fighter A Round 5 TD Landed,Fighter A Round 5 Attempted,Fighter A Round 5 TD %,Fighter A Round 5 SUB ATT,Fighter A Round 5 REV,Fighter A Round 5 CTRL,Fighter A Total KD,Fighter A Total SIG STR Landed,Fighter A Total SIG STR Attempted,Fighter A Total SIG STR %,Fighter A Total TOTAL STR Landed,Fighter A Total TOTAL STR Attempted,Fighter A Total TD Landed,Fighter A Total Attempted,Fighter A Total TD %,Fighter A Total SUB ATT,Fighter A Total REV,Fighter A Total CTRL,Fighter B Round 1 KD,Fighter B Round 1 SIG STR Landed,Fighter B Round 1 SIG STR Attempted,Fighter B Round 1 SIG STR %,Fighter B Round 1 TOTAL STR Landed,Fighter B Round 1 TOTAL STR Attempted,Fighter B Round 1 TD Landed,Fighter B Round 1 Attempted,Fighter B Round 1 TD %,Fighter B Round 1 SUB ATT,Fighter B Round 1 REV,Fighter B Round 1 CTRL,Fighter B Round 2 KD,Fighter B Round 2 SIG STR Landed,Fighter B Round 2 SIG STR Attempted,Fighter B Round 2 SIG STR %,Fighter B Round 2 TOTAL STR Landed,Fighter B Round 2 TOTAL STR Attempted,Fighter B Round 2 TD Landed,Fighter B Round 2 Attempted,Fighter B Round 2 TD %,Fighter B Round 2 SUB ATT,Fighter B Round 2 REV,Fighter B Round 2 CTRL,Fighter B Round 3 KD,Fighter B Round 3 SIG STR Landed,Fighter B Round 3 SIG STR Attempted,Fighter B Round 3 SIG STR %,Fighter B Round 3 TOTAL STR Landed,Fighter B Round 3 TOTAL STR Attempted,Fighter B Round 3 TD Landed,Fighter B Round 3 Attempted,Fighter B Round 3 TD %,Fighter B Round 3 SUB ATT,Fighter B Round 3 REV,Fighter B Round 3 CTRL,Fighter B Round 4 KD,Fighter B Round 4 SIG STR Landed,Fighter B Round 4 SIG STR Attempted,Fighter B Round 4 SIG STR %,Fighter B Round 4 TOTAL STR Landed,Fighter B Round 4 TOTAL STR Attempted,Fighter B Round 4 TD Landed,Fighter B Round 4 Attempted,Fighter B Round 4 TD %,Fighter B Round 4 SUB ATT,Fighter B Round 4 REV,Fighter B Round 4 CTRL,Fighter B Round 5 KD,Fighter B Round 5 SIG STR Landed,Fighter B Round 5 SIG STR Attempted,Fighter B Round 5 SIG STR %,Fighter B Round 5 TOTAL STR Landed,Fighter B Round 5 TOTAL STR Attempted,Fighter B Round 5 TD Landed,Fighter B Round 5 Attempted,Fighter B Round 5 TD %,Fighter B Round 5 SUB ATT,Fighter B Round 5 REV,Fighter B Round 5 CTRL,Fighter B Total KD,Fighter B Total SIG STR Landed,Fighter B Total SIG STR Attempted,Fighter B Total SIG STR %,Fighter B Total TOTAL STR Landed,Fighter B Total TOTAL STR Attempted,Fighter B Total TD Landed,Fighter B Total Attempted,Fighter B Total TD %,Fighter B Total SUB ATT,Fighter B Total REV,Fighter B Total CTRL,Fighter A Round 1 Head Shots Landed,Fighter A Round 1 Head Shots Attempted,Fighter A Round 1 Body Shots Landed,Fighter A Round 1 Body Shots Attempted,Fighter A Round 1 Leg Shots Landed,Fighter A Round 1 Leg Shots Attempted,Fighter A Round 1 Distance Shots Landed,Fighter A Round 1 Distance Shots Attempted,Fighter A Round 1 Clinch Landed,Fighter A Round 1 Clinch Attempted,Fighter A Round 1 Ground Landed,Fighter A Round 1 Ground Attempted,Fighter A Round 2 Head Shots Landed,Fighter A Round 2 Head Shots Attempted,Fighter A Round 2 Body Shots Landed,Fighter A Round 2 Body Shots Attempted,Fighter A Round 2 Leg Shots Landed,Fighter A Round 2 Leg Shots Attempted,Fighter A Round 2 Distance Shots Landed,Fighter A Round 2 Distance Shots Attempted,Fighter A Round 2 Clinch Landed,Fighter A Round 2 Clinch Attempted,Fighter A Round 2 Ground Landed,Fighter A Round 2 Ground Attempted,Fighter A Round 3 Head Shots Landed,Fighter A Round 3 Head Shots Attempted,Fighter A Round 3 Body Shots Landed,Fighter A Round 3 Body Shots Attempted,Fighter A Round 3 Leg Shots Landed,Fighter A Round 3 Leg Shots Attempted,Fighter A Round 3 Distance Shots Landed,Fighter A Round 3 Distance Shots Attempted,Fighter A Round 3 Clinch Landed,Fighter A Round 3 Clinch Attempted,Fighter A Round 3 Ground Landed,Fighter A Round 3 Ground Attempted,Fighter A Round 4 Head Shots Landed,Fighter A Round 4 Head Shots Attempted,Fighter A Round 4 Body Shots Landed,Fighter A Round 4 Body Shots Attempted,Fighter A Round 4 Leg Shots Landed,Fighter A Round 4 Leg Shots Attempted,Fighter A Round 4 Distance Shots Landed,Fighter A Round 4 Distance Shots Attempted,Fighter A Round 4 Clinch Landed,Fighter A Round 4 Clinch Attempted,Fighter A Round 4 Ground Landed,Fighter A Round 4 Ground Attempted,Fighter A Round 5 Head Shots Landed,Fighter A Round 5 Head Shots Attempted,Fighter A Round 5 Body Shots Landed,Fighter A Round 5 Body Shots Attempted,Fighter A Round 5 Leg Shots Landed,Fighter A Round 5 Leg Shots Attempted,Fighter A Round 5 Distance Shots Landed,Fighter A Round 5 Distance Shots Attempted,Fighter A Round 5 Clinch Landed,Fighter A Round 5 Clinch Attempted,Fighter A Round 5 Ground Landed,Fighter A Round 5 Ground Attempted,Fighter A Total Head Shots Landed,Fighter A Total Head Shots Attempted,Fighter A Total Body Shots Landed,Fighter A Total Body Shots Attempted,Fighter A Total Leg Shots Landed,Fighter A Total Leg Shots Attempted,Fighter A Total Distance Shots Landed,Fighter A Total Distance Shots Attempted,Fighter A Total Clinch Landed,Fighter A Total Clinch Attempted,Fighter A Total Ground Landed,Fighter A Total Ground Attempted,Fighter B Round 1 Head Shots Landed,Fighter B Round 1 Head Shots Attempted,Fighter B Round 1 Body Shots Landed,Fighter B Round 1 Body Shots Attempted,Fighter B Round 1 Leg Shots Landed,Fighter B Round 1 Leg Shots Attempted,Fighter B Round 1 Distance Shots Landed,Fighter B Round 1 Distance Shots Attempted,Fighter B Round 1 Clinch Landed,Fighter B Round 1 Clinch Attempted,Fighter B Round 1 Ground Landed,Fighter B Round 1 Ground Attempted,Fighter B Round 2 Head Shots Landed,Fighter B Round 2 Head Shots Attempted,Fighter B Round 2 Body Shots Landed,Fighter B Round 2 Body Shots Attempted,Fighter B Round 2 Leg Shots Landed,Fighter B Round 2 Leg Shots Attempted,Fighter B Round 2 Distance Shots Landed,Fighter B Round 2 Distance Shots Attempted,Fighter B Round 2 Clinch Landed,Fighter B Round 2 Clinch Attempted,Fighter B Round 2 Ground Landed,Fighter B Round 2 Ground Attempted,Fighter B Round 3 Head Shots Landed,Fighter B Round 3 Head Shots Attempted,Fighter B Round 3 Body Shots Landed,Fighter B Round 3 Body Shots Attempted,Fighter B Round 3 Leg Shots Landed,Fighter B Round 3 Leg Shots Attempted,Fighter B Round 3 Distance Shots Landed,Fighter B Round 3 Distance Shots Attempted,Fighter B Round 3 Clinch Landed,Fighter B Round 3 Clinch Attempted,Fighter B Round 3 Ground Landed,Fighter B Round 3 Ground Attempted,Fighter B Round 4 Head Shots Landed,Fighter B Round 4 Head Shots Attempted,Fighter B Round 4 Body Shots Landed,Fighter B Round 4 Body Shots Attempted,Fighter B Round 4 Leg Shots Landed,Fighter B Round 4 Leg Shots Attempted,Fighter B Round 4 Distance Shots Landed,Fighter B Round 4 Distance Shots Attempted,Fighter B Round 4 Clinch Landed,Fighter B Round 4 Clinch Attempted,Fighter B Round 4 Ground Landed,Fighter B Round 4 Ground Attempted,Fighter B Round 5 Head Shots Landed,Fighter B Round 5 Head Shots Attempted,Fighter B Round 5 Body Shots Landed,Fighter B Round 5 Body Shots Attempted,Fighter B Round 5 Leg Shots Landed,Fighter B Round 5 Leg Shots Attempted,Fighter B Round 5 Distance Shots Landed,Fighter B Round 5 Distance Shots Attempted,Fighter B Round 5 Clinch Landed,Fighter B Round 5 Clinch Attempted,Fighter B Round 5 Ground Landed,Fighter B Round 5 Ground Attempted,Fighter B Total Head Shots Landed,Fighter B Total Head Shots Attempted,Fighter B Total Body Shots Landed,Fighter B Total Body Shots Attempted,Fighter B Total Leg Shots Landed,Fighter B Total Leg Shots Attempted,Fighter B Total Distance Shots Landed,Fighter B Total Distance Shots Attempted,Fighter B Total Clinch Landed,Fighter B Total Clinch Attempted,Fighter B Total Ground Landed,Fighter B Total Ground Attempted
UFC Fight Night: Brunson vs. Till,"September 04, 2021","Las Vegas, Nevada, USA",Molly McCann,51018a31ddf31eb2,Ji Yeon Kim,a20f234df70f2182,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Herzog,"


Derek Cleary 28 - 29.
 

Sal D'amato 28 - 29.
 

Junichiro Kamijo 28 - 29.",0,21,51,41%,23,53,1,2,50%,0,0,0:32,0,51,101,50%,51,101,1,1,100%,0,0,0:15,0,55,120,45%,56,121,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,127,272,46%,130,275,2,3,66%,0,0,0:47,0,24,75,32%,35,87,0,2,0%,0,0,2:35,0,42,124,33%,42,124,0,0,---,0,0,0:00,0,56,162,34%,57,163,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,122,361,33%,134,374,0,2,0%,0,0,2:35,17,45,4,6,0,0,21,51,0,0,0,0,43,93,7,7,1,1,51,101,0,0,0,0,50,111,5,9,0,0,54,118,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,110,249,16,22,1,1,126,270,1,2,0,0,15,63,7,9,2,3,17,64,5,9,2,2,27,106,8,11,7,7,42,124,0,0,0,0,45,147,9,13,2,2,55,161,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,87,316,24,33,11,12,114,349,6,10,2,2
UFC Fight Night: Smith vs. Spann,"September 18, 2021","Las Vegas, Nevada, USA",Emily Whitmire,b3d21b2610dcfaeb,Hannah Goldy,26e3f3928b1891d9,Women's Flyweight,Submission,1,4:17,(5-5-5),Tognoni,Armbar From Guard,0,5,13,38%,15,26,2,2,100%,0,0,3:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,13,38%,15,26,2,2,100%,0,0,3:04,0,10,22,45%,24,46,0,0,---,1,0,0:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,22,45%,24,46,0,0,---,1,0,0:24,3,10,1,2,1,1,5,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,2,1,1,5,12,0,0,0,1,1,12,2,2,7,8,9,20,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,2,7,8,9,20,1,2,0,0
UFC Fight Night: Smith vs. Spann,"September 18, 2021","Las Vegas, Nevada, USA",Erin Blanchfield,669970f7feba8ecd,Sarah Alpar,49b130de1da2e1bf,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Adalaide Byrd 25 - 30.
 

Junichiro Kamijo 25 - 30.
 

Derek Cleary 26 - 30.",0,41,78,52%,73,120,1,1,100%,0,0,2:55,0,41,69,59%,63,100,1,1,100%,0,0,3:37,0,38,63,60%,62,98,1,1,100%,0,0,3:11,,,,,,,,,,,,,,,,,,,,,,,,,0,120,210,57%,198,318,3,3,100%,0,0,9:43,0,13,46,28%,17,52,0,1,0%,0,0,0:00,0,10,26,38%,10,27,0,0,---,0,0,0:00,0,18,41,43%,18,41,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,41,113,36%,45,120,0,1,0%,0,0,0:00,29,65,6,7,6,6,19,49,7,7,15,22,36,63,4,5,1,1,18,39,0,0,23,30,29,54,5,5,4,4,16,33,3,3,19,27,,,,,,,,,,,,,,,,,,,,,,,,,94,182,15,17,11,11,53,121,10,10,57,79,10,40,1,4,2,2,12,43,1,3,0,0,4,20,2,2,4,4,10,26,0,0,0,0,8,27,5,7,5,7,18,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,87,8,13,11,13,40,110,1,3,0,0
UFC Fight Night: Smith vs. Spann,"September 18, 2021","Las Vegas, Nevada, USA",Pannie Kianzad,91dac5e69e28d5b5,Raquel Pennington,fc169c387b4b465d,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Smith,"


Adalaide Byrd 28 - 29.
 

Derek Cleary 28 - 29.
 

Sal D'amato 28 - 29.",0,12,19,63%,21,30,1,2,50%,0,0,3:24,0,10,17,58%,21,32,0,0,---,0,0,0:55,0,28,62,45%,43,82,0,0,---,0,0,1:15,,,,,,,,,,,,,,,,,,,,,,,,,0,50,98,51%,85,144,1,2,50%,0,0,5:34,0,8,12,66%,25,36,0,1,0%,0,0,1:20,0,12,18,66%,34,46,1,1,100%,0,0,3:37,0,28,49,57%,39,62,0,1,0%,0,0,1:19,,,,,,,,,,,,,,,,,,,,,,,,,0,48,79,60%,98,144,1,3,33%,0,0,6:16,3,7,8,11,1,1,0,3,12,16,0,0,7,14,3,3,0,0,4,10,6,7,0,0,16,47,9,11,3,4,9,37,19,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,26,68,20,25,4,5,13,50,37,48,0,0,3,7,5,5,0,0,1,5,7,7,0,0,7,13,4,4,1,1,7,11,3,5,2,2,16,36,8,9,4,4,15,33,13,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,26,56,17,18,5,5,23,49,23,28,2,2
UFC Fight Night: Smith vs. Spann,"September 18, 2021","Las Vegas, Nevada, USA",Ariane Lipski,6551c64fbcd1a467,Mandy Bohm,297a2b35444c245b,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Smith,"


Adalaide Byrd 27 - 30.
 

Junichiro Kamijo 27 - 30.
 

Derek Cleary 27 - 30.",0,17,50,34%,44,83,0,1,0%,0,0,2:04,1,35,72,48%,36,75,0,0,---,0,0,0:21,1,35,72,48%,36,75,0,0,---,0,0,2:01,,,,,,,,,,,,,,,,,,,,,,,,,2,87,194,44%,116,233,0,1,0%,0,0,4:26,0,12,26,46%,17,33,0,2,0%,0,0,0:29,0,12,41,29%,15,45,0,1,0%,0,0,0:00,0,12,41,29%,15,45,0,1,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,36,108,33%,47,123,0,4,0%,0,0,0:29,7,34,9,13,1,3,14,43,3,5,0,2,10,36,22,30,3,6,25,57,6,9,4,6,10,36,22,30,3,6,25,57,6,9,4,6,,,,,,,,,,,,,,,,,,,,,,,,,27,106,53,73,7,15,64,157,15,23,8,14,2,12,6,10,4,4,9,21,3,5,0,0,8,36,3,3,1,2,11,40,1,1,0,0,8,36,3,3,1,2,11,40,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,84,12,16,6,8,31,101,5,7,0,0
UFC 266: Volkanovski vs. Ortega,"September 25, 2021","Las Vegas, Nevada, USA",Roxanne Modafferi,4498b382c65a7faa,Taila Santos,f7467152fd9f18a2,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Mike Bell 27 - 30.
 

Eric Colon 27 - 30.
 

Sal D'amato 27 - 30.",0,6,24,25%,19,38,0,1,0%,0,0,1:17,0,4,12,33%,14,28,0,2,0%,0,0,1:30,0,8,56,14%,10,58,0,1,0%,0,0,0:15,,,,,,,,,,,,,,,,,,,,,,,,,0,18,92,19%,43,124,0,4,0%,0,0,3:02,0,18,30,60%,35,50,2,2,100%,0,0,2:50,0,9,17,52%,34,43,2,2,100%,0,0,2:49,1,28,48,58%,49,71,1,1,100%,0,0,2:24,,,,,,,,,,,,,,,,,,,,,,,,,1,55,95,57%,118,164,5,5,100%,0,0,8:03,3,20,1,1,2,3,5,23,1,1,0,0,4,12,0,0,0,0,3,11,1,1,0,0,6,53,1,2,1,1,8,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13,85,2,3,3,4,16,90,2,2,0,0,10,21,7,8,1,1,9,20,8,9,1,1,6,12,0,2,3,3,7,13,0,0,2,4,22,42,1,1,5,5,24,39,0,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,38,75,8,11,9,9,40,72,8,9,7,14
UFC 266: Volkanovski vs. Ortega,"September 25, 2021","Las Vegas, Nevada, USA",Jessica Andrade,6a1901c62ab3870f,Cynthia Calvillo,98215d037be5bcb7,Women's Flyweight,KO/TKO,1,4:54,(5-5-5),Dean,Punches to Head In Clinch,0,48,86,55%,48,86,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,86,55%,48,86,0,0,---,0,0,0:00,0,27,75,36%,27,75,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,75,36%,27,75,0,0,---,0,0,0:00,34,70,2,3,12,13,41,72,7,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,70,2,3,12,13,41,72,7,14,0,0,10,52,13,18,4,5,27,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,52,13,18,4,5,27,75,0,0,0,0
UFC 266: Volkanovski vs. Ortega,"September 25, 2021","Las Vegas, Nevada, USA",Valentina Shevchenko,132deb59abae64b1,Lauren Murphy,729d4bd5a6cd0a97,UFC Women's Flyweight Title,KO/TKO,4,4:00,(5-5-5-5-5),Peterson,Punches to Head From Half Guard,0,20,39,51%,24,43,1,1,100%,0,0,0:22,0,10,17,58%,30,37,1,2,50%,0,0,2:13,0,21,48,43%,25,52,0,0,---,0,0,0:17,0,47,66,71%,53,72,1,1,100%,0,0,1:12,,,,,,,,,,,,,0,98,170,57%,132,204,3,4,75%,0,0,4:04,0,3,24,12%,3,24,0,0,---,0,0,0:00,0,1,18,5%,8,26,0,0,---,0,0,0:41,0,5,30,16%,6,31,0,0,---,0,0,0:00,0,2,19,10%,2,19,0,0,---,0,0,0:00,,,,,,,,,,,,,0,11,91,12%,19,100,0,0,---,0,0,0:41,9,24,5,7,6,8,19,38,1,1,0,0,6,13,3,3,1,1,8,14,0,0,2,3,9,33,6,8,6,7,20,47,1,1,0,0,38,56,5,6,4,4,25,38,4,6,18,22,,,,,,,,,,,,,62,126,19,24,17,20,72,137,6,8,20,25,2,21,0,2,1,1,3,24,0,0,0,0,1,15,0,3,0,0,1,18,0,0,0,0,0,23,2,4,3,3,5,30,0,0,0,0,1,14,1,4,0,1,2,19,0,0,0,0,,,,,,,,,,,,,4,73,3,13,4,5,11,91,0,0,0,0
UFC Fight Night: Santos vs. Walker,"October 02, 2021","Las Vegas, Nevada, USA",Stephanie Egger,5e6294b37bbef029,Shanna Young,568bbad0eaced57c,Women's Bantamweight,KO/TKO,2,2:22,(5-5-5),Smith,Elbow to Head From Guard,0,14,23,60%,34,51,1,3,33%,0,0,2:21,0,15,19,78%,28,33,1,1,100%,0,0,1:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,42,69%,62,84,2,4,50%,0,0,3:28,0,9,25,36%,10,26,0,0,---,2,0,0:10,0,13,25,52%,16,28,0,0,---,0,0,0:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,50,44%,26,54,0,0,---,2,0,0:23,8,17,3,3,3,3,6,15,3,3,5,5,12,16,0,0,3,3,8,10,0,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,3,3,6,6,14,25,3,3,12,14,3,18,4,5,2,2,9,25,0,0,0,0,5,13,7,11,1,1,13,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,11,16,3,3,22,50,0,0,0,0
UFC Fight Night: Santos vs. Walker,"October 02, 2021","Las Vegas, Nevada, USA",Bethe Correia,673ea7dcc786b1b3,Karol Rosa,351c4ec637380ad5,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Dean,"


Sal D'amato 27 - 30.
 

Adalaide Byrd 27 - 30.
 

Chris Lee 26 - 30.",0,18,43,41%,24,49,0,0,---,0,0,0:00,0,18,44,40%,32,59,0,0,---,0,0,0:00,0,26,60,43%,29,63,0,2,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,62,147,42%,85,171,0,2,0%,0,0,0:00,0,30,51,58%,37,58,0,1,0%,0,0,0:32,0,48,71,67%,56,79,0,0,---,0,0,1:40,0,47,77,61%,52,82,0,1,0%,0,0,0:38,,,,,,,,,,,,,,,,,,,,,,,,,0,125,199,62%,145,219,0,2,0%,0,0,2:50,4,25,13,17,1,1,14,38,4,5,0,0,4,27,12,15,2,2,17,43,1,1,0,0,10,39,13,18,3,3,26,59,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,91,38,50,6,6,57,140,5,7,0,0,12,31,13,13,5,7,24,45,6,6,0,0,30,53,12,12,6,6,36,56,12,15,0,0,28,58,10,10,9,9,42,71,4,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,70,142,35,35,20,22,102,172,22,26,1,1
UFC Fight Night: Santos vs. Walker,"October 02, 2021","Las Vegas, Nevada, USA",Antonina Shevchenko,d7338bcb141abd2c,Casey O'Neill,04835018f90b118c,Women's Flyweight,KO/TKO,2,4:47,(5-5-5),Tognoni,Punches to Head From Mount,0,29,41,70%,38,51,0,1,0%,0,0,0:49,0,11,22,50%,20,34,0,0,---,0,0,0:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,63,63%,58,85,0,1,0%,0,0,1:12,0,9,33,27%,26,52,2,5,40%,0,0,2:19,0,43,77,55%,102,157,1,3,33%,0,0,3:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,110,47%,128,209,3,8,37%,0,0,5:39,23,35,6,6,0,0,15,25,6,6,8,10,9,20,2,2,0,0,9,20,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,55,8,8,0,0,24,45,8,8,8,10,5,27,3,5,1,1,5,27,2,2,2,4,41,74,1,2,1,1,8,28,0,1,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,101,4,7,2,2,13,55,2,3,37,52
UFC Fight Night: Dern vs. Rodriguez,"October 09, 2021","Las Vegas, Nevada, USA",Loopy Godinez,8e5d953bdb9ae5e7,Silvana Gomez Juarez,b4880ef2f838d4e1,Women's Strawweight,Submission,1,4:14,(5-5-5),Dean,Armbar From Back Control,0,11,13,84%,18,20,5,6,83%,1,0,3:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,13,84%,18,20,5,6,83%,1,0,3:27,0,3,13,23%,3,13,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,23%,3,13,0,0,---,0,0,0:00,8,10,2,2,1,1,8,10,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,2,2,1,1,8,10,3,3,0,0,3,13,0,0,0,0,3,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,0,0,0,3,13,0,0,0,0
UFC Fight Night: Dern vs. Rodriguez,"October 09, 2021","Las Vegas, Nevada, USA",Sabina Mazo,70d2329a92864fdb,Mariya Agapova,a08ddd04eaffd81d,Women's Flyweight,Submission,3,0:53,(5-5-5),Tognoni,Rear Naked Choke,0,28,75,37%,28,75,0,0,---,0,0,0:07,0,28,69,40%,28,69,0,0,---,0,0,0:23,0,6,15,40%,7,17,0,0,---,0,0,0:05,,,,,,,,,,,,,,,,,,,,,,,,,0,62,159,38%,63,161,0,0,---,0,0,0:35,0,53,86,61%,56,89,0,0,---,0,0,0:00,0,29,57,50%,30,58,0,0,---,0,0,0:00,1,11,21,52%,13,23,0,0,---,1,0,0:05,,,,,,,,,,,,,,,,,,,,,,,,,1,93,164,56%,99,170,0,0,---,1,0,0:05,15,54,8,12,5,9,27,74,1,1,0,0,17,49,4,7,7,13,28,69,0,0,0,0,3,10,1,3,2,2,6,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,35,113,13,22,14,24,61,158,1,1,0,0,28,58,18,21,7,7,51,84,2,2,0,0,14,34,9,16,6,7,29,57,0,0,0,0,6,15,5,6,0,0,11,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,48,107,32,43,13,14,91,162,2,2,0,0
